ID,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
W2371,6.5,0.31,0.14,7.5,0.044,34,133,0.9955,3.22,0.5,9.5,5,white
W2372,7.1,0.3,0.46,1.5,0.066,29,133,0.9906,3.12,0.54,12.7,6,white
W2373,5.9,0.3,0.47,7.85,0.03,19,133,0.9933,3.52,0.43,11.5,7,white
W2374,6.5,0.28,0.34,9.9,0.038,30,133,0.9954,3.11,0.44,9.8,5,white
W2375,7.5,0.23,0.68,11,0.047,37,133,0.9978,2.99,0.38,8.8,5,white
W2376,7.5,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,8.7,5,white
W2377,7.5,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,8.7,5,white
W2378,7.5,0.23,0.68,11,0.047,37,133,0.9978,2.99,0.38,8.8,5,white
W2379,6.2,0.17,0.28,4.7,0.037,39,133,0.9931,3.41,0.46,10.8,7,white
W2380,6.8,0.25,0.34,14,0.032,47,133,0.9952,3.37,0.5,12.2,7,white
W2381,6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5,white
W2382,6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5,white
W2383,7.5,0.32,0.26,1.8,0.042,13,133,0.9938,3.07,0.38,9.5,5,white
W2384,9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5,5,white
W2385,9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5,5,white
W2386,7,0.24,0.36,4.9,0.083,10,133,0.9942,3.33,0.37,10.8,6,white
W2387,6.8,0.23,0.4,1.6,0.047,5,133,0.993,3.23,0.7,11.4,6,white
W2388,7.9,0.11,0.49,4.5,0.048,27,133,0.9946,3.24,0.42,10.6,6,white
W2389,7.6,0.2,0.26,4.5,0.086,37,133,0.9963,3.15,0.42,9.2,5,white
W2390,6.6,0.32,0.22,16.7,0.046,38,133,0.9979,3.22,0.67,10.4,6,white
W2391,6.6,0.32,0.22,16.7,0.046,38,133,0.9979,3.22,0.67,10.4,6,white
W2392,7.3,0.21,0.21,1.6,0.046,35,133,0.99466,3.38,0.46,10,6,white
W2393,6.5,0.27,0.26,8.2,0.042,21,133,0.99612,3.43,0.64,9.8,6,white
W2394,6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,white
W2395,6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,white
W2396,6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,white
W2397,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,white
W2398,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,white
W2399,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,white
W2400,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,white
W2401,8,0.74,0.21,4,0.05,24,133,0.99418,3.06,0.38,9.7,5,white
W2402,6.6,0.78,0.5,1.5,0.045,30,133,0.99104,3.25,0.48,11.7,5,white
W2403,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,white
W2404,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,white
W2405,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,white
W2406,5.2,0.34,0.37,6.2,0.031,42,133,0.99076,3.25,0.41,12.5,6,white
W2407,6.5,0.16,0.34,1.4,0.029,29,133,0.99108,3.33,0.64,11.5,7,white
W2408,6.4,0.24,0.23,2,0.046,30,133,0.9908,3.12,0.54,11.4,7,white
W2409,6.8,0.25,0.3,11.8,0.043,53,133,0.99524,3.03,0.58,10.4,6,white
W2410,6.2,0.24,0.28,12.2,0.049,54,133,0.9952,3.19,0.37,10.7,6,white
W2411,5.8,0.19,0.33,4.2,0.038,49,133,0.99107,3.16,0.42,11.3,7,white
W2412,6.3,0.26,0.25,5.2,0.046,11,133,0.99202,2.97,0.68,11,6,white
W2413,6.1,0.24,0.27,11.5,0.05,51,133,0.99476,3.22,0.37,10.8,6,white
W2414,6.3,0.19,0.33,10.1,0.063,63,133,0.99561,2.86,0.41,9.1,5,white
W2415,6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,5,white
W2416,6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,5,white
W2417,6.1,0.35,0.24,2.3,0.034,25,133,0.9906,3.34,0.59,12,7,white
W2418,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,4,white
W2419,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,4,white
W2420,6,0.27,0.32,3.6,0.035,36,133,0.99215,3.23,0.46,10.8,6,white
W2421,6.8,0.26,0.34,13.9,0.034,39,134,0.9949,3.33,0.53,12,6,white
W2422,6.2,0.33,0.27,4.9,0.036,30,134,0.9927,3.2,0.42,10.4,7,white
W2423,6.8,0.25,0.34,4.7,0.031,34,134,0.9927,3.21,0.38,10.6,6,white
W2424,6.8,0.25,0.34,4.7,0.031,34,134,0.9927,3.21,0.38,10.6,6,white
W2425,6,0.38,0.26,6,0.034,42,134,0.9912,3.38,0.38,12.3,7,white
W2426,6.6,0.25,0.3,1.6,0.046,32,134,0.993,3.42,0.51,10.1,7,white
W2427,6.3,0.26,0.49,1.5,0.052,34,134,0.9924,2.99,0.61,9.8,6,white
W2428,6.3,0.26,0.49,1.5,0.052,34,134,0.9924,2.99,0.61,9.8,6,white
W2429,5.9,0.24,0.26,12.3,0.053,34,134,0.9972,3.34,0.45,9.5,6,white
W2430,7.1,0.13,0.4,1.2,0.047,54,134,0.9932,3.3,0.97,9.8,7,white
W2431,7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5,white
W2432,7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5,white
W2433,6.4,0.26,0.3,2.2,0.025,33,134,0.992,3.21,0.47,10.6,6,white
W2434,6.3,0.21,0.4,1.7,0.031,48,134,0.9917,3.42,0.49,11.5,6,white
W2435,6.9,0.27,0.41,1.7,0.047,6,134,0.9929,3.15,0.69,11.4,6,white
W2436,7.5,0.32,0.24,4.6,0.053,8,134,0.9958,3.14,0.5,9.1,3,white
W2437,7.3,0.22,0.49,9.4,0.034,29,134,0.9939,2.99,0.32,11,7,white
W2438,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,7,white
W2439,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,7,white
W2440,6.5,0.24,0.36,2.2,0.027,36,134,0.9898,3.28,0.36,12.5,7,white
W2441,6.5,0.36,0.31,4.1,0.061,20,134,0.99475,3.18,0.45,9,6,white
W2442,5.6,0.295,0.2,2.2,0.049,18,134,0.99378,3.21,0.68,10,5,white
W2443,8,0.27,0.57,10.4,0.053,18,134,0.99732,3.12,0.68,9,5,white
W2444,6.7,0.47,0.29,4.75,0.034,29,134,0.99056,3.29,0.46,13,7,white
W2445,8,0.24,0.48,6.8,0.047,13,134,0.99616,3.23,0.7,10,5,white
W2446,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,white
W2447,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,white
W2448,6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3,7,white
W2449,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,white
W2450,7.1,0.35,0.27,3.1,0.034,28,134,0.9897,3.26,0.38,13.1,7,white
W2451,7.7,0.31,0.23,2,0.069,29,134,0.99382,3.11,0.62,9.8,5,white
W2452,6.2,0.24,0.25,12.5,0.055,47,134,0.99758,3.3,0.51,9,5,white
W2453,6.3,0.24,0.29,13.7,0.035,53,134,0.99567,3.17,0.38,10.6,6,white
W2454,6.3,0.24,0.29,13.7,0.035,53,134,0.99567,3.17,0.38,10.6,6,white
W2455,6.1,0.23,0.27,9.8,0.055,74,134,0.99534,3.16,0.4,10.2,6,white
W2456,5.9,0.435,0.16,6.4,0.031,21,134,0.99151,3.24,0.46,12.2,6,white
W2457,6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7,white
W2458,6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7,white
W2459,7.4,0.37,0.26,9.6,0.05,33,134,0.99608,3.13,0.46,10.4,5,white
W2460,6,0.17,0.21,6,0.05,26,134,0.9939,3.08,0.54,9.8,6,white
W2461,8.1,0.36,0.59,13.6,0.051,60,134,0.99886,2.96,0.39,8.7,5,white
W2462,7.1,0.09,0.3,6.2,0.032,24,134,0.993,2.99,0.39,10.9,6,white
W2463,5.2,0.24,0.15,7.1,0.043,32,134,0.99378,3.24,0.48,9.9,6,white
W2464,6.1,0.24,0.32,9,0.031,41,134,0.99234,3.25,0.26,12.3,7,white
W2465,4.7,0.785,0,3.4,0.036,23,134,0.98981,3.53,0.92,13.8,6,white
W2466,6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,white
W2467,6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,white
W2468,7.6,0.18,0.46,10.2,0.055,58,135,0.9968,3.14,0.43,9.9,6,white
W2469,6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,5,white
W2470,6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,5,white
W2471,6.8,0.24,0.34,4.6,0.032,37,135,0.9927,3.2,0.39,10.6,5,white
W2472,7.3,0.51,0.26,3.3,0.09,7,135,0.9944,3.01,0.52,8.8,5,white
W2473,7.4,0.3,0.22,1.4,0.046,16,135,0.9928,3.08,0.77,10.4,7,white
W2474,7.4,0.19,0.3,1.4,0.057,33,135,0.993,3.12,0.5,9.6,6,white
W2475,5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,7,white
W2476,7.2,0.27,0.42,1.6,0.05,35,135,0.992,2.94,0.46,11,6,white
W2477,6.9,0.48,0.36,3.5,0.03,31,135,0.9904,3.14,0.38,12.2,7,white
W2478,9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,5,white
W2479,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,white
W2480,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,white
W2481,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,white
W2482,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,white
W2483,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,white
W2484,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,white
W2485,6.1,0.17,0.27,1.5,0.056,45,135,0.9924,3.2,0.43,10.2,6,white
W2486,7.7,0.49,1,19.6,0.03,28,135,0.9973,3.24,0.4,12,6,white
W2487,6.8,0.43,0.3,3.5,0.033,27,135,0.9906,3,0.37,12,6,white
W2488,7.2,0.19,0.31,1.4,0.046,37,135,0.9939,3.34,0.57,10.2,7,white
W2489,6.4,0.17,0.34,1.5,0.091,42,135,0.9938,3.25,0.49,9.6,7,white
W2490,6.6,0.24,0.24,8.6,0.034,25,135,0.99582,3.33,0.59,10.3,6,white
W2491,7.9,0.51,0.34,2.6,0.049,13,135,0.99335,3.09,0.51,10,5,white
W2492,6.3,0.2,0.24,1.7,0.052,36,135,0.99374,3.8,0.66,10.8,6,white
W2493,7,0.36,0.32,10.5,0.045,35,135,0.9935,3.09,0.33,11.6,8,white
W2494,6.4,0.22,0.31,13.9,0.04,57,135,0.99672,3.21,0.38,10.7,5,white
W2495,5.9,0.34,0.3,3.8,0.035,57,135,0.99016,3.09,0.34,12,6,white
W2496,6.2,0.25,0.39,1.3,0.051,42,135,0.9906,3.23,0.4,11.1,6,white
W2497,5.9,0.19,0.21,1.7,0.045,57,135,0.99341,3.32,0.44,9.5,5,white
W2498,5.6,0.26,0.18,1.4,0.034,18,135,0.99174,3.32,0.35,10.2,6,white
W2499,6.9,0.33,0.31,7.7,0.04,29,135,0.99226,3.11,0.57,12.3,5,white
W2500,6.1,0.22,0.28,16.55,0.059,54,135,0.99665,3.2,0.38,10.5,5,white
W2501,6.1,0.22,0.25,12.1,0.035,54,135,0.99481,3.21,0.4,10.7,5,white
W2502,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,white
W2503,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,white
W2504,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,white
W2505,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,white
W2506,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,white
W2507,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,white
W2508,6.4,0.3,0.27,4.4,0.055,17,135,0.9925,3.23,0.44,12.2,6,white
W2509,6.2,0.32,0.16,7,0.045,30,136,0.9949,3.18,0.47,9.6,6,white
W2510,6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,7,white
W2511,6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,7,white
W2512,7,0.22,0.31,2.7,0.03,41,136,0.9898,3.16,0.37,12.7,7,white
W2513,6.1,0.32,0.25,1.7,0.034,37,136,0.992,3.47,0.5,10.8,7,white
W2514,7,0.23,0.33,5.8,0.04,25,136,0.995,3.19,0.58,9.5,6,white
W2515,7.3,0.34,0.21,3.2,0.05,14,136,0.9936,3.25,0.44,10.2,5,white
W2516,6.9,0.2,0.34,1.9,0.043,25,136,0.9935,3.31,0.6,10.1,4,white
W2517,6.4,0.39,0.21,1.2,0.041,35,136,0.99225,3.15,0.46,10.2,5,white
W2518,7,0.2,0.37,2,0.03,26,136,0.9932,3.28,0.61,10.2,6,white
W2519,7.1,0.14,0.4,1.2,0.051,55,136,0.9932,3.3,0.96,9.8,7,white
W2520,6.9,0.24,0.39,1.3,0.063,18,136,0.9928,3.31,0.48,10.4,7,white
W2521,6.8,0.37,0.47,11.2,0.071,44,136,0.9968,2.98,0.88,9.2,5,white
W2522,6.9,0.28,0.41,1.7,0.05,10,136,0.993,3.16,0.71,11.4,6,white
W2523,7.3,0.155,0.49,1.3,0.039,34,136,0.9926,3.14,0.77,10.5,6,white
W2524,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6,white
W2525,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6,white
W2526,6.6,0.34,0.27,6.2,0.059,23,136,0.9957,3.3,0.49,10.1,6,white
W2527,6.6,0.22,0.58,1.1,0.133,52,136,0.9932,3.1,0.3,9.1,5,white
W2528,7,0.2,0.34,2.1,0.049,12,136,0.9922,3.25,0.46,11.6,7,white
W2529,6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4,5,white
W2530,6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4,5,white
W2531,6.9,0.21,0.33,1.4,0.056,35,136,0.9938,3.63,0.78,10.3,6,white
W2532,6.4,0.17,0.34,1.5,0.093,43,136,0.9938,3.25,0.49,9.6,6,white
W2533,7.3,0.19,0.27,1.6,0.027,35,136,0.99248,3.38,0.54,11,7,white
W2534,8,0.24,0.26,1.7,0.033,36,136,0.99316,3.44,0.51,10.4,7,white
W2535,7.6,0.32,0.25,9.5,0.03,15,136,0.99367,3.1,0.44,12.1,6,white
W2536,6.7,0.24,0.29,14.9,0.053,55,136,0.99839,3.03,0.52,9,5,white
W2537,6.8,0.2,0.28,12.6,0.048,54,136,0.99556,3.19,0.37,10.7,6,white
W2538,6.6,0.22,0.3,14.7,0.045,50,136,0.99704,3.14,0.37,10.6,6,white
W2539,6.1,0.21,0.3,6.3,0.039,47,136,0.99068,3.27,0.31,12.7,6,white
W2540,8,0.25,0.35,1.1,0.054,13,136,0.99366,3.08,0.55,9.5,5,white
W2541,5.9,0.27,0.27,9,0.051,43,136,0.9941,3.25,0.53,10.7,6,white
W2542,7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5,white
W2543,7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5,white
W2544,6.9,0.29,0.25,12.2,0.04,29,136,0.99552,3.05,0.65,10.4,6,white
W2545,5.8,0.29,0.38,10.7,0.038,49,136,0.99366,3.11,0.59,11.2,6,white
W2546,6.1,0.41,0.2,12.6,0.032,54,136,0.99516,2.91,0.43,10.6,6,white
W2547,6.8,0.28,0.44,9.3,0.031,35,137,0.9946,3.16,0.36,10.4,6,white
W2548,7.6,0.17,0.45,11.2,0.054,56,137,0.997,3.15,0.47,10,5,white
W2549,7.4,0.31,0.28,1.6,0.05,33,137,0.9929,3.31,0.56,10.5,6,white
W2550,6.1,0.38,0.2,6.6,0.033,25,137,0.9938,3.3,0.69,10.4,6,white
W2551,5.8,0.25,0.24,13.3,0.044,41,137,0.9972,3.34,0.42,9.5,5,white
W2552,6.1,0.41,0.24,1.6,0.049,16,137,0.993,3.32,0.5,10.4,6,white
W2553,7.4,0.13,0.39,4.7,0.042,36,137,0.995,3.36,0.56,10.3,7,white
W2554,9.2,0.28,0.49,11.8,0.042,29,137,0.998,3.1,0.34,10.1,4,white
W2555,8.3,0.19,0.49,1.2,0.051,11,137,0.9918,3.06,0.46,11,6,white
W2556,6.7,0.41,0.01,2.8,0.048,39,137,0.9942,3.24,0.35,9.5,5,white
W2557,6.9,0.37,0.28,13.8,0.031,34,137,0.9948,3.1,0.37,11.6,6,white
W2558,6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5,white
W2559,6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5,white
W2560,5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,5,white
W2561,5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,5,white
W2562,6.5,0.44,0.47,5.45,0.014,44,137,0.98984,3.13,0.32,13,8,white
W2563,6.6,0.19,0.28,11.8,0.042,54,137,0.99492,3.18,0.37,10.8,6,white
W2564,6.6,0.26,0.24,7.2,0.038,28,137,0.9952,3.35,0.6,10.4,6,white
W2565,5.9,0.18,0.29,4.6,0.032,68,137,0.99159,3.21,0.38,11.3,6,white
W2566,6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,6,white
W2567,6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,6,white
W2568,7.1,0.38,0.29,13.6,0.041,30,137,0.99461,3.02,0.96,12.1,6,white
W2569,6.6,0.16,0.25,9.8,0.049,59.5,137,0.995,3.16,0.38,10,6,white
W2570,6.4,0.3,0.33,5.2,0.05,30,137,0.99304,3.26,0.58,11.1,5,white
W2571,6.6,0.285,0.49,11.4,0.035,57,137,0.99732,3.08,0.54,8.9,6,white
W2572,6.6,0.285,0.49,11.4,0.035,57,137,0.99732,3.08,0.54,8.9,6,white
W2573,6.1,0.27,0.31,3.9,0.034,42,137,0.99218,3.24,0.46,10.9,6,white
W2574,7,0.33,0.32,1.2,0.053,38,138,0.9906,3.13,0.28,11.2,6,white
W2575,7.8,0.24,0.32,12.2,0.054,42,138,0.9984,3.01,0.54,8.8,5,white
W2576,7.3,0.33,0.4,6.85,0.038,32,138,0.992,3.03,0.3,11.9,7,white
W2577,7.3,0.33,0.4,6.85,0.038,32,138,0.992,3.03,0.3,11.9,7,white
W2578,6.7,0.27,0.12,1.3,0.041,62,138,0.9921,3.21,0.42,10,6,white
W2579,7.4,0.2,0.33,1.9,0.035,39,138,0.991,3.17,0.44,11.7,7,white
W2580,6.5,0.21,0.37,2.5,0.048,70,138,0.9917,3.33,0.75,11.4,7,white
W2581,5.9,0.35,0.47,2.2,0.11,14,138,0.9932,3.09,0.5,9.1,5,white
W2582,8.2,0.68,0.3,2.1,0.047,17,138,0.995,3.22,0.71,10.8,4,white
W2583,6.4,0.5,0.16,12.9,0.042,26,138,0.9974,3.28,0.33,9,5,white
W2584,7.9,0.46,0.32,4.1,0.033,40,138,0.9912,3.18,0.44,12.8,7,white
W2585,6.2,0.33,0.29,1.3,0.042,26,138,0.9956,3.77,0.64,9.5,5,white
W2586,7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,5,white
W2587,7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,5,white
W2588,7.5,0.22,0.33,6.7,0.036,45,138,0.9939,3.2,0.68,11.4,6,white
W2589,6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,white
W2590,6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,white
W2591,6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,white
W2592,6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,white
W2593,6.6,0.23,0.24,3.9,0.045,36,138,0.9922,3.15,0.64,11.3,7,white
W2594,7.6,0.32,0.35,1.6,0.092,24,138,0.99438,3.19,0.44,9.8,5,white
W2595,6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,white
W2596,6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,white
W2597,7.1,0.43,0.3,6.6,0.025,15,138,0.99126,3.18,0.46,12.6,6,white
W2598,6.2,0.29,0.32,3.6,0.026,39,138,0.9892,3.31,0.37,13.1,7,white
W2599,6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,7,white
W2600,6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,7,white
W2601,5.9,0.32,0.33,2.1,0.027,35,138,0.98945,3.37,0.42,12.7,6,white
W2602,5.2,0.285,0.29,5.15,0.035,64,138,0.9895,3.19,0.34,12.4,8,white
W2603,7.5,0.18,0.37,6.2,0.05,21,138,0.99546,3.2,0.55,10.5,6,white
W2604,7.4,0.29,0.28,10.2,0.032,43,138,0.9951,3.1,0.47,10.6,6,white
W2605,7.3,0.31,0.25,6.65,0.032,30,138,0.99244,2.9,0.37,11.1,5,white
W2606,7.7,0.3,0.23,2,0.068,28,138,0.99382,3.11,0.62,9.8,5,white
W2607,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,white
W2608,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,white
W2609,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,white
W2610,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7,white
W2611,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7,white
W2612,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7,white
W2613,6.7,0.34,0.26,1.9,0.038,58,138,0.9893,3,0.47,12.2,7,white
W2614,6.5,0.32,0.23,8.5,0.051,20,138,0.9943,3.03,0.42,10.7,5,white
W2615,6.1,0.2,0.4,1.9,0.028,32,138,0.9914,3.26,0.72,11.7,5,white
W2616,6,0.27,0.26,1.3,0.038,32,138,0.99125,3.46,0.43,11.1,6,white
W2617,6.4,0.32,0.25,5,0.055,28,138,0.99171,3.27,0.5,12.4,8,white
W2618,5.8,0.3,0.09,6.3,0.042,36,138,0.99382,3.15,0.48,9.7,5,white
W2619,6.8,0.21,0.27,2.1,0.03,26,139,0.99,3.16,0.61,12.6,7,white
W2620,5.9,0.26,0.4,1.3,0.047,12,139,0.9945,3.45,0.53,10.4,5,white
W2621,6.9,0.24,0.36,20.8,0.031,40,139,0.9975,3.2,0.33,11,6,white
W2622,6.5,0.23,0.33,13.8,0.042,25,139,0.99695,3.35,0.56,10.4,6,white
W2623,7.4,0.24,0.36,2,0.031,27,139,0.99055,3.28,0.48,12.5,9,white
W2624,6.5,0.28,0.26,8.8,0.04,44,139,0.9956,3.32,0.37,10.2,6,white
W2625,8.3,0.28,0.45,7.8,0.059,32,139,0.9972,3.33,0.77,11.2,6,white
W2626,7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8,5,white
W2627,7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8,5,white
W2628,9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,5,white
W2629,9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,5,white
W2630,7.6,0.31,0.23,12.7,0.054,20,139,0.99836,3.16,0.5,9.7,4,white
W2631,7.6,0.31,0.23,12.7,0.054,20,139,0.99836,3.16,0.5,9.7,4,white
W2632,6,0.28,0.52,5,0.078,30,139,0.99494,3.1,0.36,9,6,white
W2633,7.7,0.27,0.49,3.8,0.037,46,139,0.99116,3.04,0.38,11.6,6,white
W2634,5.6,0.15,0.26,5.55,0.051,51,139,0.99336,3.47,0.5,11,6,white
W2635,5.9,0.18,0.28,5.1,0.039,50,139,0.99165,3.16,0.44,11.3,6,white
W2636,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5,white
W2637,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5,white
W2638,6.9,0.28,0.28,12.2,0.042,52,139,0.99522,3.03,0.56,10.4,6,white
W2639,7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6,6,white
W2640,7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6,6,white
W2641,6.1,0.28,0.3,7.75,0.031,33,139,0.99296,3.22,0.46,11,6,white
W2642,7.9,0.36,0.53,12.9,0.049,63,139,0.99792,2.94,0.45,9.1,5,white
W2643,6.9,0.26,0.38,10.5,0.044,33,139,0.99517,3.06,0.5,10.3,6,white
W2644,7.4,0.27,0.52,15.7,0.054,36,139,0.99788,3.04,0.62,10.03333333,6,white
W2645,6.4,0.18,0.28,17.05,0.047,53,139,0.99724,3.25,0.35,10.5,6,white
W2646,6.4,0.17,0.34,13.4,0.044,45,139,0.99752,3.06,0.43,9.1,6,white
W2647,6.3,0.495,0.22,1.8,0.046,31,140,0.9929,3.39,0.54,10.4,6,white
W2648,6.4,0.26,0.42,9.7,0.044,30,140,0.9962,3.18,0.47,9.1,6,white
W2649,6.7,0.21,0.32,5.4,0.047,29,140,0.995,3.39,0.46,9.7,6,white
W2650,7.3,0.28,0.36,12.7,0.04,38,140,0.998,3.3,0.79,9.6,6,white
W2651,7.3,0.28,0.36,12.7,0.04,38,140,0.998,3.3,0.79,9.6,6,white
W2652,7.8,0.18,0.31,12.2,0.053,46,140,0.998,3.06,0.53,8.9,6,white
W2653,7.8,0.18,0.31,12.2,0.053,46,140,0.998,3.06,0.53,8.9,6,white
W2654,5.9,0.32,0.39,3.3,0.114,24,140,0.9934,3.09,0.45,9.2,6,white
W2655,6.3,0.27,0.38,0.9,0.051,7,140,0.9926,3.45,0.5,10.5,7,white
W2656,5.9,0.14,0.25,4.5,0.027,34,140,0.9934,3.49,0.51,10.8,6,white
W2657,6.6,0.16,0.57,1.1,0.13,58,140,0.9927,3.12,0.39,9.3,7,white
W2658,6.6,0.14,0.44,1.6,0.042,47,140,0.993,3.32,0.51,10.2,6,white
